modelnames	mechModelX	mechModelX1	mechModelX2	mechModelX3	mechModelX4	mechModelX5	mechModelX6	mechModelX7	modelnames	mechModelX	mechModelX1	mechModelX2	mechModelX3	mechModelX4	mechModelX5	mechModelX6	mechModelX7	
paramset_r2tbyl	4569.888	3893.518	3895.768	32036.792	5479.085	32035.985	6601.530	modelnames	mechModelX	mechModelX1	mechModelX2	mechModelX3	mechModelX4	mechModelX5	mechModelX6	mechModelX7	
	
paramset_2lmz93	30369.894	30088.993	30046.497	38882.128	30670.812	38881.911	28452.047	
paramset_qwj5s8	43673.066	44346.732	44348.494	44234.010	43301.618	44083.207	38647.018	
paramset_c3vhrf	33686.333	32891.462	32877.213	34023.937	33870.238	34050.865	33068.468	
paramset_swtbcq	33809.253	33199.828	33188.477	34675.399	33877.805	34678.551	34533.921	
paramset_yu1fhn	648926.719	649965.071	649155.713	20418.796	503168.411	20385.388	646253.755	
paramset_s9vzmo	2381115.214	2383751.228	2381116.215	1760637.370	2364677.325	1753827.680	2217719.615	
paramset_pln7ia	85179.919	85179.864	85179.919	84043.667	84931.009	84516.278	61303.823	
paramset_6ronhm	275077.323	231787.547	231719.995	44361.376	262565.875	44118.998	300428.176	
paramset_afu7bm	20074.034	19266.510	18497.626	32832.638	17451.783	32830.664	19910.559	
paramset_e84uaw	7083672.687	7078864.996	7078843.130	39197.218	5404558.639	39197.218	6754369.575	
paramset_rwbkqv	33296.731	33209.177	33202.280	36188.244	33303.202	36188.276	33293.063	
paramset_tgr7zx	10760.090	10769.555	10769.573	31273.098	11495.859	31291.045	13817.592	
paramset_gfxna2	26166.556	26105.099	26104.754	31624.045	26961.128	31942.282	26215.350	
paramset_3e8nuv	30007.950	29013.736	29003.527	36083.759	30225.147	36070.727	30006.168	
paramset_mhejd2	653706.755	651966.688	651966.868	32078.232	645917.243	31884.502	654500.705	
paramset_obsl56	59889.585	59923.896	59923.857	33928.825	60227.166	33942.824	74298.293	
paramset_bio3v7	33841.841	33885.350	33874.153	35385.734	33954.477	35385.766	33594.882	
paramset_qrmsib	33312.532	33276.385	33195.411	36223.366	33331.686	36223.371	33040.780	
paramset_y7n8bz	743564.001	767838.486	784959.855	716075.050	739458.321	711754.853	478255.429	
paramset_n8qtol	31080.354	30577.871	30485.679	37052.578	31120.845	37052.141	30947.184	
paramset_9t28h4	91827.050	91877.237	91877.241	84465.155	91882.656	84465.010	90844.069	
paramset_9v5146	36924.341	36239.014	36238.886	35177.672	36532.491	35219.521	37446.874	
paramset_ma3l1d	38578.493	38580.572	38578.492	39180.485	38434.919	39006.638	36768.080	
paramset_xmgyhj	50535.149	50624.066	50624.025	54661.804	50558.972	54652.418	43205.420	
paramset_rxzye3	254574.320	260801.690	261166.788	144443.396	216203.887	139045.070	213955.282	
paramset_lyas5e	36110.848	38106.021	38107.585	18890.025	34291.711	18903.886	36232.129	
paramset_y1p53l	1473745.293	1204668.715	1204534.242	65429.691	1450233.464	65461.616	1250184.334	
paramset_m451d8	602380.931	536963.270	536769.432	130836.304	582536.799	129722.395	593550.538	
paramset_7smkno	254506.424	257830.938	257892.796	36276.830	242706.920	35214.014	223497.944	
paramset_eruaqz	270396.737	375481.507	375359.125	39986.738	256709.607	39964.934	338156.947	
paramset_vjaset	24103.812	24358.527	24364.586	36261.218	24822.674	36264.838	23744.075	
paramset_65n3ci	22032.575	21931.993	21931.236	35102.467	22206.759	35102.617	19527.844	
paramset_8jgsm6	163722.319	271948.786	271895.661	138047.647	154850.917	138011.288	128131.437	
paramset_rml1n7	38399.900	38257.811	38264.761	38366.584	38400.069	38366.584	38356.259	
paramset_pl2av3	16934.420	20119.228	18189.537	30458.453	16554.164	30459.747	21402.608	
paramset_abs6j4	148122.003	164053.073	164054.040	129622.645	148152.763	129591.176	116792.144	
paramset_arfxvc	130099.023	130133.446	130134.582	36068.478	129660.927	36068.508	130132.215	
paramset_2k7fs4	1464330.945	1463271.058	1463646.993	112396.588	1434380.144	111719.151	1477920.369	
paramset_ibe8cr	32761.138	32573.953	32573.451	34963.112	32761.770	34960.902	30395.459	
paramset_zycmo5	81214.165	81228.294	81228.266	32875.973	81396.905	32876.790	81367.813	
paramset_z52kcq	60263.292	60195.232	60195.393	30784.968	59243.619	30918.546	60740.444	
paramset_oumtsa	469160.644	462430.117	462190.646	166812.643	462950.285	166781.563	541898.581	
paramset_is2eao	18565.780	19578.590	19578.409	25561.403	18987.464	25800.185	18373.958	
paramset_rhl5ci	174937.598	175917.107	176088.890	159249.479	165571.142	157072.321	173095.543	
paramset_steb6d	25942.373	25942.280	25942.372	20728.917	26948.937	22158.153	25958.289	
paramset_mqtvc4	44830.147	44602.855	44602.709	35739.989	45160.796	35460.979	39711.280	
paramset_tovqbw	35857.962	38140.026	38140.871	35490.916	29474.450	35536.627	34969.179	
paramset_maye3n	135940.484	134916.105	134921.653	14342.273	135115.934	14362.743	132482.276	
paramset_nybfq8	1452594.586	2236379.339	2243419.908	1448160.912	1452454.650	1445009.001	1450274.687	
paramset_ok1afm	1007151.269	1008049.555	1007934.072	738174.620	972764.688	738119.801	712467.580	
paramset_32q41x	27093.424	33550.443	33551.869	29521.115	27135.196	29547.682	27392.974	
paramset_wcv837	22867.059	23034.180	23034.047	32742.685	23327.829	32749.209	22744.581	
paramset_1viz5e	21082.311	21063.054	21082.336	19187.573	22287.265	20370.786	22051.741	
paramset_hu5c1y	100039.236	97322.811	97011.259	105658.733	99869.757	105563.955	77575.985	
paramset_1869yv	14845.951	14962.195	14985.646	23967.782	15045.103	24119.732	14895.353	
paramset_gw1n27	274487.321	266916.045	266821.812	38153.043	250487.047	36892.924	273798.561	
paramset_zkxghr	875433.170	886470.115	885393.425	336621.441	815713.810	326567.468	792377.490	
paramset_zpt163	38077.819	36866.235	36455.349	34545.938	32226.015	34546.008	45777.163	
